title,revenue,budget,genres,imdbRating,BoxOffice
One Fine Day,97529550.0,0,"Comedy, Romance",6.5,"$46,151,454"
One Fine Day,97529550.0,0,"Comedy, Romance",6.5,"$46,151,454"
One Fine Day,97529550.0,0,"Comedy, Romance",6.5,"$46,151,454"
Candyman: Farewell to the Flesh,13940383.0,0,Horror,5.3,"$13,940,383"
Candyman: Farewell to the Flesh,13940383.0,0,Horror,5.3,"$13,940,383"
Fargo,60611975.0,7000000,"Crime, Drama, Thriller",8.1,"$24,611,975"
Fargo,60611975.0,7000000,"Crime, Drama, Thriller",8.1,"$24,611,975"
Fargo,60611975.0,7000000,"Crime, Drama, Thriller",8.1,"$24,611,975"
Homeward Bound II: Lost in San Francisco,32709423.0,0,"Adventure, Comedy, Drama, Family",5.9,"$32,772,492"
Homeward Bound II: Lost in San Francisco,32709423.0,0,"Adventure, Comedy, Drama, Family",5.9,"$32,772,492"
Homeward Bound II: Lost in San Francisco,32709423.0,0,"Adventure, Comedy, Drama, Family",5.9,"$32,772,492"
Heavy Metal,0.0,9300000,"Animation, Science Fiction",6.6,"$546,545"
Heavy Metal,0.0,9300000,"Animation, Science Fiction",6.6,"$546,545"
Heavy Metal,0.0,9300000,"Animation, Science Fiction",6.6,"$546,545"
Hellraiser: Bloodline,16675000.0,4000000,"Horror, Thriller, Science Fiction",5.1,"$9,336,886"
Hellraiser: Bloodline,16675000.0,4000000,"Horror, Thriller, Science Fiction",5.1,"$9,336,886"
The Pallbearer,0.0,8000000,"Comedy, Romance",5.0,"$5,656,388"
The Pallbearer,0.0,8000000,"Comedy, Romance",5.0,"$5,656,388"
Jane Eyre,0.0,0,"Drama, Romance",7.3,"$11,242,660"
Jane Eyre,0.0,0,"Drama, Romance",7.3,"$11,242,660"
Jane Eyre,0.0,0,"Drama, Romance",7.3,"$11,242,660"
Loaded,0.0,500000,"Drama, Mystery, Thriller",4.5,N/A
Loaded,0.0,500000,"Drama, Mystery, Thriller",4.5,N/A
Loaded,0.0,500000,"Drama, Mystery, Thriller",4.5,N/A
Bread and Chocolate,0.0,0,"Comedy, Foreign",7.5,N/A
Bread and Chocolate,0.0,0,"Comedy, Foreign",7.5,N/A
The Aristocats,55675257.0,4000000,"Animation, Comedy, Family, Adventure",7.1,"$59,000,000"
The Aristocats,55675257.0,4000000,"Animation, Comedy, Family, Adventure",7.1,"$59,000,000"
The Aristocats,55675257.0,4000000,"Animation, Comedy, Family, Adventure",7.1,"$59,000,000"
The Flower of My Secret,0.0,0,"Drama, Romance",7.0,"$1,104,622"
The Flower of My Secret,0.0,0,"Drama, Romance",7.0,"$1,104,622"
Two Much,0.0,0,"Comedy, Romance",5.4,"$1,141,556"
Two Much,0.0,0,"Comedy, Romance",5.4,"$1,141,556"
Ed,0.0,0,"Comedy, Family",2.7,"$4,422,380"
Ed,0.0,0,"Comedy, Family",2.7,"$4,422,380"
Ed,0.0,0,"Comedy, Family",2.7,"$4,422,380"
Scream of Stone,0.0,0,"Adventure, Drama, Documentary",6.2,N/A
My Favorite Season,0.0,0,Drama,6.9,"$873,857"
My Favorite Season,0.0,0,Drama,6.9,"$873,857"
A Modern Affair,0.0,0,,5.7,"$14,286"
A Modern Affair,0.0,0,,5.7,"$14,286"
A Modern Affair,0.0,0,,5.7,"$14,286"
Condition Red,0.0,0,"Thriller, Action, Drama",4.8,N/A
Condition Red,0.0,0,"Thriller, Action, Drama",4.8,N/A
Condition Red,0.0,0,"Thriller, Action, Drama",4.8,N/A
Halfaouine: Boy of the Terraces,0.0,0,"Comedy, Drama",6.7,N/A
Halfaouine: Boy of the Terraces,0.0,0,"Comedy, Drama",6.7,N/A
A Thin Line Between Love and Hate,0.0,0,"Comedy, Thriller, Crime, Romance",5.7,"$34,767,836"
A Thin Line Between Love and Hate,0.0,0,"Comedy, Thriller, Crime, Romance",5.7,"$34,767,836"
A Thin Line Between Love and Hate,0.0,0,"Comedy, Thriller, Crime, Romance",5.7,"$34,767,836"
The Last Supper,442965.0,0,"Comedy, Thriller, Crime, Drama",6.7,"$459,749"
The Last Supper,442965.0,0,"Comedy, Thriller, Crime, Drama",6.7,"$459,749"
The Last Supper,442965.0,0,"Comedy, Thriller, Crime, Drama",6.7,"$459,749"
Primal Fear,102616183.0,30000000,"Crime, Drama, Mystery, Thriller",7.7,"$56,116,183"
Primal Fear,102616183.0,30000000,"Crime, Drama, Mystery, Thriller",7.7,"$56,116,183"
Primal Fear,102616183.0,30000000,"Crime, Drama, Mystery, Thriller",7.7,"$56,116,183"
Rude,0.0,0,,6.1,N/A
Rude,0.0,0,,6.1,N/A
Carried Away,0.0,0,"Drama, Romance",6.3,"$290,978"
Carried Away,0.0,0,"Drama, Romance",6.3,"$290,978"
All Dogs Go to Heaven 2,8620678.0,0,"Romance, Animation, Family, Adventure, Fantasy",5.5,"$8,620,678"
All Dogs Go to Heaven 2,8620678.0,0,"Romance, Animation, Family, Adventure, Fantasy",5.5,"$8,620,678"
All Dogs Go to Heaven 2,8620678.0,0,"Romance, Animation, Family, Adventure, Fantasy",5.5,"$8,620,678"
Land and Freedom,0.0,0,"Drama, History, War, Romance",7.5,"$228,800"
Land and Freedom,0.0,0,"Drama, History, War, Romance",7.5,"$228,800"
Denise Calls Up,0.0,0,Comedy,6.6,"$148,121"
Theodore Rex,0.0,33500000,"Fantasy, Science Fiction, Family",2.4,N/A
Theodore Rex,0.0,33500000,"Fantasy, Science Fiction, Family",2.4,N/A
Theodore Rex,0.0,33500000,"Fantasy, Science Fiction, Family",2.4,N/A
A Family Thing,0.0,0,"Comedy, Drama",7.1,"$10,125,417"
A Family Thing,0.0,0,"Comedy, Drama",7.1,"$10,125,417"
Frisk,0.0,0,"Drama, Thriller",4.9,"$87,433"
Frisk,0.0,0,"Drama, Thriller",4.9,"$87,433"
Sgt. Bilko,0.0,0,"Comedy, Family",5.9,"$30,356,793"
Girl 6,4939939.0,12000000,Comedy,5.4,"$4,939,939"
Girl 6,4939939.0,12000000,Comedy,5.4,"$4,939,939"
Diabolique,0.0,0,"Drama, Horror, Mystery, Thriller",8.1,N/A
Diabolique,0.0,0,"Drama, Horror, Mystery, Thriller",8.1,N/A
Diabolique,0.0,0,"Drama, Horror, Mystery, Thriller",8.1,N/A
"Little Indian, Big City",0.0,0,"Adventure, Drama, Comedy, Family",5.7,"$722,182"
"Little Indian, Big City",0.0,0,"Adventure, Drama, Comedy, Family",5.7,"$722,182"
"Little Indian, Big City",0.0,0,"Adventure, Drama, Comedy, Family",5.7,"$722,182"
Roula,0.0,0,"Romance, Drama",5.9,N/A
Happy Weekend,65335.0,0,Comedy,5.3,N/A
Courage Under Fire,100860818.0,46000000,"Drama, Thriller, Mystery, War",6.6,"$59,031,057"
Courage Under Fire,100860818.0,46000000,"Drama, Thriller, Mystery, War",6.6,"$59,031,057"
Courage Under Fire,100860818.0,46000000,"Drama, Thriller, Mystery, War",6.6,"$59,031,057"
Cold Fever,0.0,0,"Drama, Comedy",7.0,N/A
Cold Fever,0.0,0,"Drama, Comedy",7.0,N/A
Cold Fever,0.0,0,"Drama, Comedy",7.0,N/A
Moll Flanders,0.0,0,"Drama, Romance",6.4,"$3,486,957"
Moll Flanders,0.0,0,"Drama, Romance",6.4,"$3,486,957"
"301, 302",0.0,0,"Horror, Mystery, Thriller",6.4,N/A
"301, 302",0.0,0,"Horror, Mystery, Thriller",6.4,N/A
"301, 302",0.0,0,"Horror, Mystery, Thriller",6.4,N/A
DragonHeart,115267375.0,57000000,Fantasy,6.4,"$51,367,375"
DragonHeart,115267375.0,57000000,Fantasy,6.4,"$51,367,375"
DragonHeart,115267375.0,57000000,Fantasy,6.4,"$51,367,375"
Und keiner weint mir nach,0.0,0,Drama,5.5,N/A
Und keiner weint mir nach,0.0,0,Drama,5.5,N/A
My Mother's Courage,0.0,0,Drama,6.8,N/A
My Mother's Courage,0.0,0,Drama,6.8,N/A
Eddie,0.0,0,"Action, Comedy",5.2,"$31,387,164"
Eddie,0.0,0,"Action, Comedy",5.2,"$31,387,164"
Yankee Zulu,0.0,0,"Drama, Comedy",6.4,N/A
Yankee Zulu,0.0,0,"Drama, Comedy",6.4,N/A
Billy's Holiday,0.0,0,,5.1,N/A
Purple Noon,0.0,0,"Crime, Drama, Thriller",7.7,N/A
Purple Noon,0.0,0,"Crime, Drama, Thriller",7.7,N/A
Purple Noon,0.0,0,"Crime, Drama, Thriller",7.7,N/A
August,0.0,0,"Romance, Comedy, Drama",5.3,"$12,636"
James and the Giant Peach,28921264.0,38000000,"Adventure, Animation, Family",6.7,"$28,946,127"
James and the Giant Peach,28921264.0,38000000,"Adventure, Animation, Family",6.7,"$28,946,127"
James and the Giant Peach,28921264.0,38000000,"Adventure, Animation, Family",6.7,"$28,946,127"
Fear,0.0,0,"Drama, Thriller, Romance",6.2,"$20,831,000"
Fear,0.0,0,"Drama, Thriller, Romance",6.2,"$20,831,000"
Kids in the Hall: Brain Candy,0.0,0,Comedy,6.9,"$2,654,308"
Faithful,9789900.0,13000000,"Comedy, Crime, Drama",5.8,"$2,104,439"
Faithful,9789900.0,13000000,"Comedy, Crime, Drama",5.8,"$2,104,439"
Faithful,9789900.0,13000000,"Comedy, Crime, Drama",5.8,"$2,104,439"
Underground,0.0,14000000,"War, Drama, Comedy",8.0,"$171,082"
Underground,0.0,14000000,"War, Drama, Comedy",8.0,"$171,082"
Underground,0.0,14000000,"War, Drama, Comedy",8.0,"$171,082"
All Things Fair,0.0,0,"War, Drama, Romance",6.8,"$13,128"
All Things Fair,0.0,0,"War, Drama, Romance",6.8,"$13,128"
All Things Fair,0.0,0,"War, Drama, Romance",6.8,"$13,128"
Pather Panchali,536364.0,0,Drama,8.2,"$134,241"
The World of Apu,16000.0,0,Drama,8.4,"$134,241"
Mystery Science Theater 3000: The Movie,0.0,0,"Comedy, Science Fiction",7.2,"$1,007,306"
Mystery Science Theater 3000: The Movie,0.0,0,"Comedy, Science Fiction",7.2,"$1,007,306"
Mystery Science Theater 3000: The Movie,0.0,0,"Comedy, Science Fiction",7.2,"$1,007,306"
Tarantella,0.0,0,,5.3,N/A
Tarantella,0.0,0,,5.3,N/A
Space Jam,250200000.0,80000000,"Animation, Comedy, Drama, Family, Fantasy",6.5,"$90,594,962"
Space Jam,250200000.0,80000000,"Animation, Comedy, Drama, Family, Fantasy",6.5,"$90,594,962"
Space Jam,250200000.0,80000000,"Animation, Comedy, Drama, Family, Fantasy",6.5,"$90,594,962"
Barbarella,2500000.0,9000000,Science Fiction,5.9,N/A
Barbarella,2500000.0,9000000,Science Fiction,5.9,N/A
Barbarella,2500000.0,9000000,Science Fiction,5.9,N/A
Hostile Intentions,0.0,0,"Thriller, Action, Drama",3.9,N/A
Hostile Intentions,0.0,0,"Thriller, Action, Drama",3.9,N/A
Hostile Intentions,0.0,0,"Thriller, Action, Drama",3.9,N/A
They Bite,0.0,0,"Comedy, Horror, Science Fiction",4.6,N/A
They Bite,0.0,0,"Comedy, Horror, Science Fiction",4.6,N/A
They Bite,0.0,0,"Comedy, Horror, Science Fiction",4.6,N/A
Some Folks Call It a Sling Blade,0.0,0,"Drama, Thriller",7.5,N/A
Some Folks Call It a Sling Blade,0.0,0,"Drama, Thriller",7.5,N/A
Some Folks Call It a Sling Blade,0.0,0,"Drama, Thriller",7.5,N/A
The Run of the Country,0.0,0,"Drama, Romance",6.2,"$470,768"
The Run of the Country,0.0,0,"Drama, Romance",6.2,"$470,768"
Alphaville,0.0,220000,"Drama, Science Fiction, Mystery",7.0,"$47,696"
Alphaville,0.0,220000,"Drama, Science Fiction, Mystery",7.0,"$47,696"
Alphaville,0.0,220000,"Drama, Science Fiction, Mystery",7.0,"$47,696"
Tigrero: A Film That Was Never Made,0.0,0,"Documentary, Foreign",6.8,N/A
Tigrero: A Film That Was Never Made,0.0,0,"Documentary, Foreign",6.8,N/A
The Eye of Vichy,0.0,0,,7.2,N/A
The Eye of Vichy,0.0,0,,7.2,N/A
Windows,0.0,0,"Horror, Drama, Thriller",4.8,"$2,128,395"
Windows,0.0,0,"Horror, Drama, Thriller",4.8,"$2,128,395"
It's My Party,0.0,0,Drama,7.1,"$622,503"
It's My Party,0.0,0,Drama,7.1,"$622,503"
Country Life,0.0,0,"Drama, Romance",6.6,"$350,354"
Country Life,0.0,0,"Drama, Romance",6.6,"$350,354"
Operation Dumbo Drop,0.0,0,"Action, Adventure, Comedy, Family",5.2,"$24,670,346"
Operation Dumbo Drop,0.0,0,"Action, Adventure, Comedy, Family",5.2,"$24,670,346"
Operation Dumbo Drop,0.0,0,"Action, Adventure, Comedy, Family",5.2,"$24,670,346"
The Promise,0.0,0,"Drama, Romance",6.1,"$8,224,288"
The Promise,0.0,0,"Drama, Romance",6.1,"$8,224,288"
The Promise,0.0,0,"Drama, Romance",6.1,"$8,224,288"
Mrs. Winterbourne,10070000.0,25000000,"Comedy, Romance, Drama",6.2,"$10,082,005"
Mrs. Winterbourne,10070000.0,25000000,"Comedy, Romance, Drama",6.2,"$10,082,005"
Mrs. Winterbourne,10070000.0,25000000,"Comedy, Romance, Drama",6.2,"$10,082,005"
Solo,0.0,0,"Action, Adventure, Science Fiction, Thriller",4.1,"$5,107,669"
Solo,0.0,0,"Action, Adventure, Science Fiction, Thriller",4.1,"$5,107,669"
Solo,0.0,0,"Action, Adventure, Science Fiction, Thriller",4.1,"$5,107,669"
The Substitute,0.0,0,"Action, Thriller",6.1,"$14,818,176"
The Substitute,0.0,0,"Action, Thriller",6.1,"$14,818,176"
The Substitute,0.0,0,"Action, Thriller",6.1,"$14,818,176"
True Crime,0.0,0,"Crime, Mystery, Thriller",6.6,"$16,649,768"
True Crime,0.0,0,"Crime, Mystery, Thriller",6.6,"$16,649,768"
True Crime,0.0,0,"Crime, Mystery, Thriller",6.6,"$16,649,768"
Butterfly Kiss,0.0,0,"Crime, Drama, Romance, Thriller",6.3,"$87,626"
Butterfly Kiss,0.0,0,"Crime, Drama, Romance, Thriller",6.3,"$87,626"
Butterfly Kiss,0.0,0,"Crime, Drama, Romance, Thriller",6.3,"$87,626"
Feeling Minnesota,0.0,0,"Action, Comedy, Drama, Thriller",5.4,"$3,124,440"
Feeling Minnesota,0.0,0,"Action, Comedy, Drama, Thriller",5.4,"$3,124,440"
Feeling Minnesota,0.0,0,"Action, Comedy, Drama, Thriller",5.4,"$3,124,440"
Delta of Venus,62949.0,0,"Drama, Romance",4.7,"$63,174"
To Cross the Rubicon,0.0,0,,5.7,N/A
Angus,0.0,0,"Comedy, Drama, Family, Romance",6.7,"$4,821,759"
Angus,0.0,0,"Comedy, Drama, Family, Romance",6.7,"$4,821,759"
Faces,0.0,275000,Drama,7.4,N/A
Boys,0.0,0,"Romance, Drama, Mystery",7.4,N/A
Boys,0.0,0,"Romance, Drama, Mystery",7.4,N/A
Boys,0.0,0,"Romance, Drama, Mystery",7.4,N/A
The Quest,57400547.0,30000000,"Action, Adventure",5.6,"$21,686,547"
The Quest,57400547.0,30000000,"Action, Adventure",5.6,"$21,686,547"
The Quest,57400547.0,30000000,"Action, Adventure",5.6,"$21,686,547"
Cosi,0.0,0,"Comedy, Romance",6.6,"$35,489"
Cosi,0.0,0,"Comedy, Romance",6.6,"$35,489"
Cosi,0.0,0,"Comedy, Romance",6.6,"$35,489"
Sunset Park,0.0,0,Drama,5.9,"$10,163,782"
Sunset Park,0.0,0,Drama,5.9,"$10,163,782"
Mulholland Falls,0.0,0,"Drama, Mystery, Thriller",6.3,"$11,526,099"
Mulholland Falls,0.0,0,"Drama, Mystery, Thriller",6.3,"$11,526,099"
Mulholland Falls,0.0,0,"Drama, Mystery, Thriller",6.3,"$11,526,099"
Celtic Pride,0.0,0,Comedy,5.3,"$9,255,027"
Celtic Pride,0.0,0,Comedy,5.3,"$9,255,027"
Flipper,20080020.0,25530000,"Adventure, Family",5.3,"$20,080,020"
Flipper,20080020.0,25530000,"Adventure, Family",5.3,"$20,080,020"
Flipper,20080020.0,25530000,"Adventure, Family",5.3,"$20,080,020"
Captives,0.0,0,"Drama, Thriller, Mystery, Romance",6.3,N/A
Captives,0.0,0,"Drama, Thriller, Mystery, Romance",6.3,N/A
Captives,0.0,0,"Drama, Thriller, Mystery, Romance",6.3,N/A
Of Love and Shadows,0.0,0,Drama,4.9,"$19,710"
Of Love and Shadows,0.0,0,Drama,4.9,"$19,710"
Of Love and Shadows,0.0,0,Drama,4.9,"$19,710"
Dead Man,0.0,9000000,"Drama, Fantasy, Western",7.5,"$1,037,847"
Dead Man,0.0,9000000,"Drama, Fantasy, Western",7.5,"$1,037,847"
Dead Man,0.0,9000000,"Drama, Fantasy, Western",7.5,"$1,037,847"
The Horseman on the Roof,15000000.0,35000000,"War, Adventure, Drama, Romance",7.0,"$1,320,043"
The Horseman on the Roof,15000000.0,35000000,"War, Adventure, Drama, Romance",7.0,"$1,320,043"
The Horseman on the Roof,15000000.0,35000000,"War, Adventure, Drama, Romance",7.0,"$1,320,043"
Switchblade Sisters,0.0,0,"Action, Crime, Drama",6.5,"$51,264"
Switchblade Sisters,0.0,0,"Action, Crime, Drama",6.5,"$51,264"
Switchblade Sisters,0.0,0,"Action, Crime, Drama",6.5,"$51,264"
Mouth to Mouth,0.0,0,"Comedy, Foreign",6.2,"$2,150"
The Visitors,0.0,0,"Fantasy, Comedy, Science Fiction",7.0,"$659,810"
The Visitors,0.0,0,"Fantasy, Comedy, Science Fiction",7.0,"$659,810"
Multiplicity,0.0,45000000,"Comedy, Fantasy, Science Fiction",6.1,"$21,075,014"
Multiplicity,0.0,45000000,"Comedy, Fantasy, Science Fiction",6.1,"$21,075,014"
Multiplicity,0.0,45000000,"Comedy, Fantasy, Science Fiction",6.1,"$21,075,014"
Two Friends,0.0,0,"Drama, Foreign",5.9,N/A
Two Friends,0.0,0,"Drama, Foreign",5.9,N/A
Two Friends,0.0,0,"Drama, Foreign",5.9,N/A
The Craft,24769466.0,15000000,"Drama, Fantasy, Horror, Thriller",6.5,"$24,819,936"
The Craft,24769466.0,15000000,"Drama, Fantasy, Horror, Thriller",6.5,"$24,819,936"
The Craft,24769466.0,15000000,"Drama, Fantasy, Horror, Thriller",6.5,"$24,819,936"
The Great White Hype,0.0,0,"Comedy, Drama",5.5,"$8,008,255"
The Great White Hype,0.0,0,"Comedy, Drama",5.5,"$8,008,255"
Last Dance,5.0,0,"Drama, Thriller",5.7,"$5,939,449"
Last Dance,5.0,0,"Drama, Thriller",5.7,"$5,939,449"
Cold Comfort Farm,0.0,0,"Comedy, Drama, Romance",7.2,"$5,682,429"
Cold Comfort Farm,0.0,0,"Comedy, Drama, Romance",7.2,"$5,682,429"
Heaven's Prisoners,0.0,25000000,"Drama, Mystery, Thriller",5.8,"$5,009,305"
Heaven's Prisoners,0.0,25000000,"Drama, Mystery, Thriller",5.8,"$5,009,305"
Heaven's Prisoners,0.0,25000000,"Drama, Mystery, Thriller",5.8,"$5,009,305"
Original Gangstas,3014000.0,4800000,"Action, Drama, Crime, Thriller",5.7,"$3,718,087"
Original Gangstas,3014000.0,4800000,"Action, Drama, Crime, Thriller",5.7,"$3,718,087"
Original Gangstas,3014000.0,4800000,"Action, Drama, Crime, Thriller",5.7,"$3,718,087"
The Rock,335062621.0,75000000,"Action, Adventure, Thriller",7.4,"$134,069,511"
The Rock,335062621.0,75000000,"Action, Adventure, Thriller",7.4,"$134,069,511"
The Rock,335062621.0,75000000,"Action, Adventure, Thriller",7.4,"$134,069,511"
Getting Away with Murder,0.0,0,Comedy,4.7,"$197,322"
Cemetery Man,0.0,4000000,"Fantasy, Drama, Horror, Comedy",7.0,"$253,986"
Cemetery Man,0.0,4000000,"Fantasy, Drama, Horror, Comedy",7.0,"$253,986"
Twister,494471524.0,92000000,"Action, Adventure, Drama",6.6,"$241,830,615"
Twister,494471524.0,92000000,"Action, Adventure, Drama",6.6,"$241,830,615"
Twister,494471524.0,92000000,"Action, Adventure, Drama",6.6,"$241,830,615"
Barb Wire,3793614.0,0,"Action, Science Fiction",3.5,"$3,793,614"
Barb Wire,3793614.0,0,"Action, Science Fiction",3.5,"$3,793,614"
Honeymoon,0.0,0,Comedy,5.7,"$9,318"
Honeymoon,0.0,0,Comedy,5.7,"$9,318"
Honeymoon,0.0,0,Comedy,5.7,"$9,318"
Ghost in the Shell,2287714.0,0,"Action, Animation, Science Fiction",6.3,"$40,563,557"
Ghost in the Shell,2287714.0,0,"Action, Animation, Science Fiction",6.3,"$40,563,557"
Ghost in the Shell,2287714.0,0,"Action, Animation, Science Fiction",6.3,"$40,563,557"
Thinner,0.0,0,"Horror, Thriller",5.8,"$15,315,484"
Thinner,0.0,0,"Horror, Thriller",5.8,"$15,315,484"
Spy Hard,0.0,18000000,"Action, Comedy",5.3,"$26,960,191"
Spy Hard,0.0,18000000,"Action, Comedy",5.3,"$26,960,191"
Brothers in Trouble,0.0,0,"Comedy, Drama",6.6,"$8,000"
Brothers in Trouble,0.0,0,"Comedy, Drama",6.6,"$8,000"
A Close Shave,0.0,0,"Family, Animation, Comedy",6.0,N/A
A Close Shave,0.0,0,"Family, Animation, Comedy",6.0,N/A
Force of Evil,0.0,0,"Drama, Action, Crime",7.2,"$948,000"
Force of Evil,0.0,0,"Drama, Action, Crime",7.2,"$948,000"
Force of Evil,0.0,0,"Drama, Action, Crime",7.2,"$948,000"
The Stupids,0.0,0,"Comedy, Family",4.3,"$2,491,989"
The Stupids,0.0,0,"Comedy, Family",4.3,"$2,491,989"
The Arrival,14048372.0,25000000,"Action, Mystery, Science Fiction, Thriller",6.2,"$14,063,331"
The Arrival,14048372.0,25000000,"Action, Mystery, Science Fiction, Thriller",6.2,"$14,063,331"
The Arrival,14048372.0,25000000,"Action, Mystery, Science Fiction, Thriller",6.2,"$14,063,331"
The Man from Down Under,0.0,0,"Drama, War",6.0,N/A
The Man from Down Under,0.0,0,"Drama, War",6.0,N/A
The Man from Down Under,0.0,0,"Drama, War",6.0,N/A
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9440272.0,1800000,"Drama, Comedy, War",8.3,"$9,440,272"
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9440272.0,1800000,"Drama, Comedy, War",8.3,"$9,440,272"
Careful,0.0,0,"Horror, Comedy, Drama, Fantasy",7.0,N/A
Careful,0.0,0,"Horror, Comedy, Drama, Fantasy",7.0,N/A
Careful,0.0,0,"Horror, Comedy, Drama, Fantasy",7.0,N/A
Vermont Is for Lovers,0.0,0,,6.6,"$58,546"
A Month by the Lake,0.0,0,"Comedy, Drama, Romance",6.2,"$2,101,087"
A Month by the Lake,0.0,0,"Comedy, Drama, Romance",6.2,"$2,101,087"
A Month by the Lake,0.0,0,"Comedy, Drama, Romance",6.2,"$2,101,087"
Gold Diggers: The Secret of Bear Mountain,0.0,0,Drama,6.0,"$6,029,091"
Gold Diggers: The Secret of Bear Mountain,0.0,0,Drama,6.0,"$6,029,091"
Gold Diggers: The Secret of Bear Mountain,0.0,0,Drama,6.0,"$6,029,091"
Kim,0.0,0,"Family, Adventure",6.5,N/A
Kim,0.0,0,"Family, Adventure",6.5,N/A
Kim,0.0,0,"Family, Adventure",6.5,N/A
Carmen Miranda: Bananas Is My Business,0.0,0,Documentary,7.6,"$14,528"
Carmen Miranda: Bananas Is My Business,0.0,0,Documentary,7.6,"$14,528"
Carmen Miranda: Bananas Is My Business,0.0,0,Documentary,7.6,"$14,528"
Ashes of Time,0.0,0,"Drama, Action",7.0,"$174,273"
Ashes of Time,0.0,0,"Drama, Action",7.0,"$174,273"
The Jar,0.0,0,,2.5,N/A
Maya Lin: A Strong Clear Vision,0.0,0,Documentary,7.3,"$62,186"
Maya Lin: A Strong Clear Vision,0.0,0,Documentary,7.3,"$62,186"
Stalingrad,0.0,0,"Drama, History, War",7.5,"$152,972"
Stalingrad,0.0,0,"Drama, History, War",7.5,"$152,972"
The Phantom,17300889.0,45000000,"Adventure, Action",5.1,"$17,323,326"
The Phantom,17300889.0,45000000,"Adventure, Action",5.1,"$17,323,326"
The Phantom,17300889.0,45000000,"Adventure, Action",5.1,"$17,323,326"
Striptease,113309743.0,50000000,"Drama, Thriller, Crime",4.6,"$33,109,743"
Striptease,113309743.0,50000000,"Drama, Thriller, Crime",4.6,"$33,109,743"
Striptease,113309743.0,50000000,"Drama, Thriller, Crime",4.6,"$33,109,743"
The Last of the High Kings,0.0,0,"Drama, Comedy",6.1,"$7,682"
The Last of the High Kings,0.0,0,"Drama, Comedy",6.1,"$7,682"
Heavy,0.0,0,"Drama, Romance",6.7,"$941,414"
Heavy,0.0,0,"Drama, Romance",6.7,"$941,414"
Jack,58620973.0,45000000,"Comedy, Drama, Science Fiction",5.8,"$58,620,973"
Jack,58620973.0,45000000,"Comedy, Drama, Science Fiction",5.8,"$58,620,973"
Jack,58620973.0,45000000,"Comedy, Drama, Science Fiction",5.8,"$58,620,973"
Jack,58620973.0,45000000,"Comedy, Drama, Science Fiction",5.8,"$58,620,973"
Jack,58620973.0,45000000,"Comedy, Drama, Science Fiction",5.8,"$58,620,973"
Jack,58620973.0,45000000,"Comedy, Drama, Science Fiction",5.8,"$58,620,973"
I Shot Andy Warhol,1814290.0,0,Drama,6.6,"$1,875,527"
I Shot Andy Warhol,1814290.0,0,Drama,6.6,"$1,875,527"
The Grass Harp,0.0,0,"Comedy, Drama, Family",6.6,"$559,771"
The Grass Harp,0.0,0,"Comedy, Drama, Family",6.6,"$559,771"
Someone Else's America,0.0,0,Drama,7.1,N/A
Someone Else's America,0.0,0,Drama,7.1,N/A
Quartier Mozart,0.0,0,,6.3,N/A
Touki Bouki,0.0,0,"Drama, Romance",7.0,N/A
Spirits of the Dead,0.0,0,"Drama, Mystery, Horror",6.4,N/A
Spirits of the Dead,0.0,0,"Drama, Mystery, Horror",6.4,N/A
Spirits of the Dead,0.0,0,"Drama, Mystery, Horror",6.4,N/A
Babyfever,0.0,0,,5.5,"$269,904"
Babyfever,0.0,0,,5.5,"$269,904"
Trainspotting,16491080.0,4000000,"Drama, Crime",8.1,"$16,491,080"
Trainspotting,16491080.0,4000000,"Drama, Crime",8.1,"$16,491,080"
Independence Day,816969268.0,75000000,"Action, Adventure, Science Fiction",7.0,"$306,169,268"
Independence Day,816969268.0,75000000,"Action, Adventure, Science Fiction",7.0,"$306,169,268"
Independence Day,816969268.0,75000000,"Action, Adventure, Science Fiction",7.0,"$306,169,268"
Stealing Beauty,0.0,0,"Drama, Romance",6.5,"$4,722,310"
Stealing Beauty,0.0,0,"Drama, Romance",6.5,"$4,722,310"
Stealing Beauty,0.0,0,"Drama, Romance",6.5,"$4,722,310"
The Fan,18626419.0,55000000,"Drama, Mystery, Thriller",5.9,"$18,626,419"
The Fan,18626419.0,55000000,"Drama, Mystery, Thriller",5.9,"$18,626,419"
The Fan,18626419.0,55000000,"Drama, Mystery, Thriller",5.9,"$18,626,419"
The Hunchback of Notre Dame,100138851.0,100000000,"Drama, Animation, Family",7.0,"$100,138,851"
The Hunchback of Notre Dame,100138851.0,100000000,"Drama, Animation, Family",7.0,"$100,138,851"
The Hunchback of Notre Dame,100138851.0,100000000,"Drama, Animation, Family",7.0,"$100,138,851"
The Cable Guy,102825796.0,47000000,"Comedy, Drama, Thriller",6.1,"$60,240,295"
The Cable Guy,102825796.0,47000000,"Comedy, Drama, Thriller",6.1,"$60,240,295"
The Cable Guy,102825796.0,47000000,"Comedy, Drama, Thriller",6.1,"$60,240,295"
Kingpin,25023434.0,27000000,Comedy,6.9,"$25,023,434"
Kingpin,25023434.0,27000000,Comedy,6.9,"$25,023,434"
Eraser,242295562.0,100000000,"Action, Drama, Mystery, Thriller",6.2,"$101,295,562"
Eraser,242295562.0,100000000,"Action, Drama, Mystery, Thriller",6.2,"$101,295,562"
